SELLER_GSTIN,PURCHASER_GSTIN,FILING_PERIOD,INVOICE_NUM,INVOICE_DATE,QUANTITY,TAXABLE_AMOUNT,TAX_RATE,CGST,SGST,IGST,CESS
7EC06C0F12,87DE9C0172,012018,1718F07SNL009165,2018-01-23,1,52500.0,12,,,6300.0,
C1C058DFB2,4954D8982D,012018,QACA1718/04907,2018-01-03,1801,3507.0,18,,,631.26,0.0
35595B66EB,9F3FDC5A30,012018,5194010118953038,2018-01-31,1,11529.77,18,,,2075.36,
CADC29DB4C,5B6249A8AE,012018,007/BI/17002389,2018-01-29,2801,8384.28,28,1173.8,1173.8,,0.0
D2D5838FE3,518958A2B2,012018,RKRJ17-180826,2018-01-15,1,1375550.0,5,,,68777.5,0.0
099952F740,6C1197F1E9,012018,MST01897,2018-01-11,1,56330.72,12,3379.84,3379.84,,0.0
5A4FC8F226,956A4B854E,012018,MHI185924087663O,2018-01-09,1,5240.0,5,,,262.0,
8749F52DE8,E56C3EE59E,012018,8238,2018-01-12,1,4464.0,12,267.84,267.84,0.0,0.0
A7215054CB,F8698DC0A9,012018,1339,2018-01-17,1,8800.0,28,1232.0,1232.0,,0.0
FAB06B8D5F,207DC2BF24,012018,000309,2018-01-10,1801,15000.0,18,,,2700.0,0.0
96213E7C2C,81D3A301C0,012018,1135660816,2018-01-22,3,2387930.84,18,,,429827.55,0.0
2DCA4E61B2,CC8F38FD48,012018,158,2018-01-31,1,2250.0,18,,,405.0,0.0
099952F740,6C1197F1E9,012018,MST02066,2018-01-20,2,28851.21,18,2596.61,2596.61,,0.0
5A4FC8F226,AA67FDC3A6,012018,04B045/20346,2018-01-10,1,41457.97,5,,,2072.9,5796.0
3536A3DD25,C221EEA66C,012018,DEL2324b/17-18,2018-01-25,1201,12678.45,12,,,1521.41,0.0
B017546699,748B9CE1DF,012018,0700185143,2018-01-08,1,731762.0,28,0.0,0.0,204893.0,0.0
0FF6759AB7,48E61105B6,012018,2174472018000030,2018-01-31,1,18709.17,5,467.73,467.73,,0.0
80E18AC42B,5C9B9B1B48,012018,2804201704,2018-01-17,1,90840.0,5,0.0,0.0,4542.0,0.0
82A4AF86FD,9B10136597,012018,TIP/PB/138/IN-S,2017-11-03,1,227149.0,18,,,40886.82,0.0
099952F740,1C8E655C92,012018,MTH00980,2018-01-15,1801,46342.58,18,4170.83,4170.83,,0.0
F4E518B376,65B11036F4,012018,4320823127,2018-01-25,1,299.0,18,26.91,26.91,0.0,0.0
CED3A7832E,B8BB8AC648,012018,9265059815,2018-01-18,1,113600.0,18,,,20448.0,
824D0342B8,44488227D3,012018,7105000275,2018-01-10,501,2817000.0,5,,,140850.0,0.0
DA889E1B83,2588C207C5,012018,VJ2900359597,2018-01-14,1801,649704.0,18,,,116946.72,0.0
DA889E1B83,2588C207C5,012018,VJ2900352937,2018-01-11,1801,645992.0,18,,,116278.56,0.0
A5227F3731,F4E518B376,012018,NCB1801921879159,2018-01-18,1,25.0,18,2.25,2.25,,
B64AAF6835,3A231AF03F,012018,8910209626,2018-01-03,1,11125272.22,28,0.0,0.0,3115076.22,0.0
7505EF1EFB,4114B8876F,012018,DQDCBJXO32519,2018-01-19,501,152.6,5,,,7.63,0.0
6920AA6331,6186DCE398,012018,1100,2018-01-16,2,11510563.0,0,0.0,0.0,,0.0
1480269030,C59538E132,012018,004230021044,2018-01-24,1,374.66,18,0.0,0.0,67.44,0.0
C87EDD8683,2B2064FACB,012018,INVTN0000014478,2018-01-17,1801,71451.0,18,,,12861.18,0.0
B64AAF6835,FA8D45A223,012018,8952031388,2018-01-15,1,38768.1,28,0.0,0.0,10855.07,0.0
2DCA4E61B2,D94317E830,012018,GJ0300000305,2018-01-03,1,5171677.8,12,0.0,0.0,620601.34,0.0
5DA0527958,9460E90BF6,012018,ATS/JAN-18/6482,2018-01-22,2,4368.0,18,393.12,393.12,,0.0
776BBCB820,44CBF774B2,012018,4704T011828162,2018-01-18,1,478.3,12,28.7,28.7,0.0,0.0
5C969D6AB5,A703C98615,012018,TX0000019600,2018-01-12,1801,830960.0,18,,,149572.8,0.0
F4E518B376,65B11036F4,012018,4320819964,2018-01-15,1,299.0,18,26.91,26.91,0.0,0.0
8749F52DE8,A422A99DA5,012018,09LNS0026178,2018-01-28,1,580850.32,28,,,162638.09,
0F08B6DF08,E306607037,012018,2118702230004903,2018-01-18,1,1658.82,28,0.0,0.0,464.47,0.0
FC98F4B861,399AED2086,012018,2017-18000116461,2018-01-12,1801,435.0,18,,,78.3,0.0
C0CDC4F754,CA2B65EED4,012018,CHD7102419,2018-01-11,1,292.0,18,,,52.56,0.0
8749F52DE8,C51969989F,012018,VP/17-18/0996,2018-01-12,2,938.0,12,,,112.56,0.0
B64AAF6835,4BD4B1EDEA,012018,HCD4148,2018-01-15,1801,644263.0,18,,,115967.34,0.0
824D0342B8,60133EB8FF,012018,17182609B,2018-01-27,501,116335.58,5,2908.39,2908.39,,0.0
A7215054CB,C77D5D972F,012018,RT-1739,2018-01-08,501,3232000.0,5,,,161600.0,0.0
C44FFF7C7A,3F56DB3FF6,012018,T-553,2018-01-14,101,81485.25,12,4889.12,4889.12,0.0,0.0
B64AAF6835,FA8D45A223,012018,8953023498,2018-01-02,1,111778.75,28,0.0,0.0,31298.05,0.0
B64AAF6835,FA8D45A223,012018,8953023286,2018-01-01,1,111778.75,28,0.0,0.0,31298.05,0.0
7505EF1EFB,C84788CD6E,012018,10000CA18V8627,2018-01-12,2801,1938.0,28,271.32,271.32,,0.0
824D0342B8,87862601C2,012018,941115110,2018-01-10,1,94800.0,5,0.0,0.0,4740.0,0.0
44C4210B8E,0038162EB9,012018,RCH-011718-00113,2018-01-15,1,755.0,12,0.0,0.0,90.6,0.0
A688617A12,F887B76D41,012018,FGS/17/P/19564,2018-01-13,1,120000.0,28,0.0,0.0,33600.0,0.0
BE46B01E78,D3CFB6E8EA,012018,2709848261,2018-01-11,1,1073144.53,12,0.0,0.0,128777.34,0.0
D418B1AEB2,71BC03AF8D,012018,20,2018-01-01,1800,143680.0,18,12931.2,12931.2,,
824D0342B8,86199ED23D,012018,4449,2018-01-25,1,2445.0,18,0.0,0.0,440.1,0.0
62DA42E293,0BAB0D28A1,012018,0301182002078,2018-01-03,1,892.0,18,80.0,80.0,0.0,0.0
FAB06B8D5F,FFCCB78B66,012018,AG0301006372,2018-01-22,1801,3300000.0,18,,,594000.0,0.0
F4E518B376,65B11036F4,012018,4320823129,2018-01-25,1,299.0,18,26.91,26.91,0.0,0.0
C0CDC4F754,CA2B65EED4,012018,CHD7102335,2018-01-06,1,292.0,18,,,52.56,0.0
F4F23F71CC,F24EC14674,012018,SN/IH1718/009081,2018-01-02,3,700.0,18,63.0,63.0,0.0,0.0
80E18AC42B,3E6C4E0A1F,012018,1770,2018-01-04,1,540210.0,12,,,64825.2,0.0
C1C058DFB2,A83517B656,012018,008447,2018-01-17,1801,14650.0,18,,,2637.0,0.0
79D06279B2,7DC95BF518,012018,36,2018-01-08,1800,567558.0,18,,,102160.44,
8381D0626D,3DA2EFD8D8,012018,APO/D1/2952,2018-01-07,1,1089107.5,5,27227.69,27227.69,,0.0
099952F740,6FE8449522,012018,2157010439,2018-01-10,1,80228.58,5,2005.71,2005.71,0.0,0.0
BE46B01E78,C9E6C07769,012018,0059079,2018-01-22,1,33355.0,0,,,0.0,0.0
62CD3BF990,657B1CD6F6,012018,3724030771,2018-01-13,1,88826.4,18,0.0,0.0,15988.75,
65B11036F4,8A3A467E72,012018,031801G10006669,2018-01-03,1,5036.01,18,453.24,453.24,,0.0
9B80ACFC15,93F3D62B2A,012018,VsInv/1718/20061,2018-01-02,1800,462000.0,18,,,83160.0,
F4E518B376,FBF1E3BB22,012018,IPB179741,2018-01-30,1801,14115.0,18,1270.35,1270.35,,0.0
B64AAF6835,FA8D45A223,012018,8953024712,2018-01-09,1,111778.75,28,0.0,0.0,31298.05,0.0
B64AAF6835,1A44DC4A61,012018,152,2018-01-01,1,44508.0,18,4005.72,4005.72,,0.0
86DFEB0A3F,04DAE0BE35,012018,103,2018-01-02,1800,160505.56,18,14445.5,14445.5,,
86DFEB0A3F,5A875B8677,012018,1304,2018-01-16,1,16471.0,18,1482.39,1482.39,,0.0
0B1F7470CA,D9F8AEB268,012018,T-1110,2018-01-19,101,2272.0,18,204.48,204.48,0.0,0.0
A688617A12,7E4B9FB459,012018,FGP/17/P/11920,2018-01-27,2801,225000.0,28,,,63000.0,0.0
62CD3BF990,1D916FB203,012018,3702012828,2018-01-09,1801,436696.0,18,,,78605.28,0.0
BFABB4D6D0,237321BFC6,012018,34,2018-01-10,2,3948.75,0,0.0,0.0,,0.0
8749F52DE8,6B577967A0,012018,33LCS0031858,2018-01-06,1,232101.94,28,,,64988.54,
62CD3BF990,81C09067E8,012018,9181128266,2018-01-18,1,185600.0,18,,,33408.0,0.0
73D046461A,D1512B20AD,012018,G0553,2018-01-06,1,9805.0,5,245.13,245.13,,0.0
B64AAF6835,FA8D45A223,012018,8953026643,2018-01-19,1,67067.25,28,0.0,0.0,18778.83,0.0
2242D4F292,DE082D3E0E,012018,ST0980005447,2017-12-21,1201,15188.0,12,,,1822.56,0.0
62CD3BF990,A99F0E58FF,012018,3706036275,2018-01-19,1,971193.6,5,0.0,0.0,48559.68,
F4E518B376,7BBD4133D1,012018,380,2018-01-30,2800,40.0,28,5.6,5.6,,
B64AAF6835,0379FAAB49,012018,GIPL170511,2018-01-08,501,137269.0,5,,,6863.45,0.0
5A4FC8F226,AA67FDC3A6,012018,04B045/20710,2018-01-12,1,40284.91,5,,,2014.25,5632.0
8749F52DE8,1DC50AD11D,012018,G3/3394057P27,2018-01-18,1801,12618.81,18,1135.69,1135.69,,0.0
7505EF1EFB,9E483718EF,012018,WSH/3797rm,2018-01-04,2801,12118.66,28,1696.61,1696.61,,0.0
0FF6759AB7,EAEB4709CB,012018,4540085470,2018-01-30,1,816086.24,5,,,40804.31,
446822C03B,5834C7F8BE,012018,FRAC/17-18/2193,2018-01-15,1801,39500.0,18,,,7110.0,0.0
D418B1AEB2,25668A92D8,012018,ATSRJILPNJB33,2018-01-25,1800,74200.0,18,,,13356.0,
6FE8449522,1415E8E5AE,012018,3000940784,2018-01-23,1,1155962.45,5,0.0,0.0,57798.12,0.0
FAB06B8D5F,85D78C23F7,012018,LTS1450P01,2018-01-30,2,622172.55,18,,,111991.06,0.0
B64AAF6835,FA8D45A223,012018,8953024664,2018-01-09,1,111778.75,28,0.0,0.0,31298.05,0.0
6920AA6331,6186DCE398,012018,1086,2018-01-15,2,2298736.0,0,0.0,0.0,,0.0
39CBE490DA,206720475F,012018,330,2018-01-30,1801,550.0,18,49.5,49.5,,0.0
8749F52DE8,61D070FF8B,012018,RS/109017,2018-01-15,1,25.75,5,0.64,0.64,,0.0
BD0CF34039,F1F6CB0EF7,012018,02018,2018-01-22,1,3900.0,18,,,702.0,0.0
62CD3BF990,79555279E7,012018,04774,2018-01-07,1,365668.2,12,21940.09,21940.09,,0.0
5A4FC8F226,AA67FDC3A6,012018,04B045/20846,2018-01-13,1,40828.52,5,,,2041.43,5708.0
D418B1AEB2,B77A5168B0,012018,NDCPB0002345728,2018-01-05,1,1537.0,18,138.33,138.33,0.0,0.0
62CD3BF990,EBFCFB0C0B,012018,031100011370,2018-01-25,1201,897794.47,12,53867.67,53867.67,,0.0
5A4FC8F226,FF6352A0D9,012018,9918012257080213,2018-01-04,1,9580488.0,5,,,479024.4,
F4E518B376,6864B4F328,012018,B2165,2018-01-10,2,8.0,12,0.48,0.48,,0.0
73D046461A,73AF1A438F,012018,BEG-1469,2018-01-31,2801,19914.06,28,2787.97,2787.97,,0.0
1480269030,68D316FF83,012018,004440051902,2018-01-23,1,12470.0,12,0.0,0.0,1496.4,0.0
1480269030,68D316FF83,012018,004440052031,2018-01-24,1,63145.09,18,0.0,0.0,11366.12,0.0
A7D3CEE190,418E3CFC45,012018,C03118R000775,2018-01-31,1,1515.56,18,136.4,136.4,,
7505EF1EFB,C84788CD6E,012018,10000CA18V8643,2018-01-12,1801,981.0,18,88.29,88.29,,0.0
E7A5A47B46,79AA2416B8,012018,LUD/17/TI/G1135,2018-01-30,1801,23700.0,18,2133.0,2133.0,,0.0
65B11036F4,63C3049E15,012018,2754P01,2018-01-06,1801,256.67,18,,,46.2,0.0
D418B1AEB2,F3F34CB33F,012018,CHD/17-18/1593,2018-01-15,1201,2844.75,12,,,341.37,0.0
6920AA6331,6186DCE398,012018,1055,2018-01-15,2,1531567.0,0,0.0,0.0,,0.0
824D0342B8,CC34071F6E,012018,N704346,2018-01-09,1201,176736.0,12,,,21208.32,0.0
C9202698C4,EA6A2891A6,012018,HR51400276,2018-01-17,1,715066.94,18,0.0,0.0,128712.05,0.0
3536A3DD25,B77A5168B0,012018,NDCPB0002355186,2018-01-12,1,244.8,18,22.03,22.03,0.0,0.0
B64AAF6835,FA8D45A223,012018,8953023452,2018-01-02,1,67067.25,28,0.0,0.0,18778.83,0.0
D418B1AEB2,9A3DC12E25,012018,20180000000464,2018-01-24,1801,11272.9,18,1014.56,1014.56,,0.0
5DA0527958,E3BC147A86,012018,5216002852,2018-01-23,1,67895.54,18,0.0,0.0,12221.2,0.0
35595B66EB,E81BC4EE3A,012018,2344FMBIL0008353,2018-01-28,1,2711.86,18,244.07,244.07,,0.0
62CD3BF990,657B1CD6F6,012018,3724029436,2018-01-06,1,21125.0,18,0.0,0.0,3802.5,
446822C03B,21D79BDA25,012018,4017506563,2018-01-05,1800,217763.51,18,,,39197.43,0.0
F4F23F71CC,5BE3D3B917,012018,IPB00DDLE0020268,2018-01-17,1,270.0,18,24.3,24.3,,
C87EDD8683,2B2064FACB,012018,INVTN0000013730,2018-01-05,2801,4180.0,28,,,1170.4,0.0
DA889E1B83,2588C207C5,012018,VJ2900376331,2018-01-23,1801,340470.0,18,,,61284.6,0.0
A5227F3731,4D0958D30E,012018,PBPO0005681549,2018-01-08,1,683.35,18,61.5,61.5,,
CED3A7832E,419216E829,012018,710,2018-01-31,1,4500.0,18,405.0,405.0,,0.0
0B1F7470CA,4EF3A1C979,012018,1115070064,2018-01-11,1,1151067.85,28,,,322299.0,
CED3A7832E,551DD20BC5,012018,17I3DL1I006771,2018-01-05,1,32934.58,18,0.0,0.0,5928.22,0.0
35595B66EB,295E23C284,012018,IXC/J/48/17-18,2018-01-15,1801,4206.0,18,,,757.08,0.0
6920AA6331,36DB0ABC9A,012018,RICE-528,2018-01-28,1,766466.0,0,0.0,0.0,,0.0
A7D3CEE190,049F8080FA,012018,1366,2018-01-29,1800,792000.0,18,,,142560.0,
8381D0626D,C17C0E8910,012018,INV/01526/17-18,2018-01-16,1801,565022.0,18,,,101703.96,0.0
099952F740,1C8E655C92,012018,MTH01009,2018-01-25,1801,6036.56,18,543.29,543.29,,0.0
7505EF1EFB,C3B78A705E,012018,009/BI17000610,2018-01-14,1,1355.4,28,189.76,189.76,,0.0
B017546699,49D058A6EC,012018,W60584240118P,2018-01-24,2801,12293.92,28,1721.15,1721.15,,0.0
B64AAF6835,C09D5ACE3D,012018,022-9384/17-BER,2018-01-16,1,4670.2,28,653.83,653.83,,
7505EF1EFB,9E483718EF,012018,WSH/13638jal,2018-01-11,2801,814.58,28,114.04,114.04,,0.0
824D0342B8,87862601C2,012018,921811491,2018-01-12,1,3498390.0,18,0.0,0.0,629710.2,0.0
E9A71DE9AC,C10B575C89,012018,GDT42427001121,2018-01-10,1801,5935.54,18,,,1068.4,0.0
6920AA6331,7433F02759,012018,R-1030,2018-01-30,1,16963556.79,0,0.0,0.0,,
9B117BDD8C,C7BD810F39,012018,1668,2018-01-08,1801,119783.78,18,,,21561.08,0.0
5DA0527958,E53FEB2CEB,012018,MT/GJ10517/1718,2018-01-08,1801,4700.0,18,,,846.0,0.0
25494F79FA,A0B450DB70,012018,772,2018-01-31,1800,9817.0,18,,,1767.06,
2B8494EEE3,5D2B474AB5,012018,1705028318,2018-01-18,1,8614729.0,28,0.0,0.0,2412124.12,0.0
E7A5A47B46,602CBB3D3B,012018,1718/KPEPL/132,2018-01-12,1,5086.0,18,457.74,457.74,,0.0
B64AAF6835,FA8D45A223,012018,8953028460,2018-01-28,1,111778.75,28,0.0,0.0,31298.05,0.0
6920AA6331,4559B3F23D,012018,886,2018-01-17,1,1548781.0,0,0.0,0.0,,
F4F23F71CC,5BE3D3B917,012018,IPB00DDLE0020029,2018-01-15,1,1200.0,18,108.0,108.0,,
FC98F4B861,2B065E84B6,012018,ETL/17-18/43224,2018-01-03,1800,2000.0,18,,,360.0,
6920AA6331,6186DCE398,012018,1182,2018-01-19,2,1536026.0,0,0.0,0.0,,0.0
5DA0527958,9460E90BF6,012018,ATS/JAN-18/5457,2018-01-06,2,4368.0,18,393.12,393.12,,0.0
776BBCB820,622258B47E,012018,2017-18/0691,2018-01-01,1,239650.0,18,0.0,0.0,43137.0,0.0
1480269030,68D316FF83,012018,004440050958,2018-01-18,1,25573.16,18,0.0,0.0,4603.17,0.0
65B11036F4,0E934F82F6,012018,L289,2018-01-02,1201,7500.0,12,,,900.0,0.0
824D0342B8,4D0958D30E,012018,PBPO0005431019,2018-01-01,1,30.0,18,2.7,2.7,,
099952F740,6C1197F1E9,012018,MST01822,2018-01-04,1,37421.45,18,3367.93,3367.93,,0.0
80E18AC42B,42AA5F449E,012018,2366,2018-01-12,1201,1756.0,12,105.36,105.36,,0.0
F3D1E24350,A62B9D2D0C,012018,0017011113,2018-01-31,1801,1077185.29,18,,,193893.35,0.0
824D0342B8,4E04E157BB,012018,KL2017100711,2018-01-09,1,13000.0,18,,,2340.0,0.0
6920AA6331,6512D391CF,012018,AI/GST/1718/1021,2018-01-31,501,970869.6,5,,,48543.48,0.0
A688617A12,F887B76D41,012018,FGS/17/P/18849,2018-01-06,1,160000.0,28,0.0,0.0,44800.0,0.0
7505EF1EFB,7A62B7BF6D,012018,6291,2018-01-10,2800,810.15,28,113.42,113.42,,
A5227F3731,399AED2086,012018,2017-18000120912,2018-01-20,1801,308.0,18,,,55.44,0.0
73D046461A,410127754A,012018,17609,2018-01-17,1,2700.0,18,243.0,243.0,,0.0
7505EF1EFB,BE8EB1B8C5,012018,2017/WW/16448,2018-01-25,1800,3054.21,18,274.88,274.88,,
0F08B6DF08,D418B1AEB2,012018,03114000000023,2018-01-25,1,16066970.0,18,1446027.0,1446027.0,0.0,0.0
8749F52DE8,56C6CF52B1,012018,PB/0232/2017-18,2018-01-19,1801,9451.0,18,850.59,850.59,,0.0
0B1F7470CA,22C6AA23CD,012018,1105040864,2018-01-27,1,13432.14,28,,,3761.0,
F3D1E24350,A62B9D2D0C,012018,0017010542,2018-01-11,1801,152600.0,18,,,27468.0,0.0
CADC29DB4C,3FADD8BB1E,012018,026/BI/17001973,2018-01-10,2,12631.33,18,1136.82,1136.82,,0.0
5DA0527958,1B430C667D,012018,ICN-2017-18-4147,2018-01-31,1801,5820.0,18,,,1047.6,0.0
A7D3CEE190,B87A829B93,012018,1121687339,2018-01-19,1,2134990.15,12,,,256198.85,
FAB06B8D5F,3DB9021CF1,012018,15817166388,2018-01-25,1,81640.21,18,0.0,0.0,14695.24,0.0
CADC29DB4C,E38FEA63E1,012018,29393,2018-01-22,1,4183.74,18,376.54,376.54,,0.0
B64AAF6835,FA8D45A223,012018,8953024941,2018-01-10,1,67067.25,28,0.0,0.0,18778.83,0.0
B64AAF6835,FA8D45A223,012018,8953024932,2018-01-10,1,111778.75,28,0.0,0.0,31298.05,0.0
B64AAF6835,FA8D45A223,012018,8953026801,2018-01-20,1,67067.25,28,0.0,0.0,18778.83,0.0
C9202698C4,0A86E60DE5,012018,MP257901140,2018-01-12,1,881546.34,12,0.0,0.0,105785.56,0.0
B64AAF6835,FA8D45A223,012018,8952031075,2018-01-13,1,81413.01,28,0.0,0.0,22795.64,0.0
B64AAF6835,FA8D45A223,012018,8953024915,2018-01-10,1,111778.75,28,0.0,0.0,31298.05,0.0
0B1F7470CA,94923B968E,012018,1656,2018-01-30,1,83926.0,28,11749.64,11749.64,,0.0
6920AA6331,77E159B9BA,012018,168R,2018-01-24,1,766000.0,0,0.0,0.0,,
86DFEB0A3F,35D03F0135,012018,17-18/9887,2018-01-18,1,455.36,12,27.32,27.32,,0.0
B64AAF6835,C09D5ACE3D,012018,022-9997/17-BER,2018-01-29,1,10167.85,28,1423.5,1423.5,,
DA889E1B83,2588C207C5,012018,VJ2900386580,2018-01-28,1801,254457.0,18,,,45802.26,0.0
6920AA6331,8C14C48611,012018,1718/GMF0211,2018-01-10,1801,67299.0,18,,,12113.82,0.0
B64AAF6835,FA8D45A223,012018,8953028323,2018-01-28,1,111778.75,28,0.0,0.0,31298.05,0.0
82A4AF86FD,4DC9DDB250,012018,IN2701659410,2018-01-30,2,82047.85,18,,,14768.61,
6920AA6331,C04864C61E,012018,474,2018-01-04,1,772646.91,0,0.0,0.0,0.0,0.0
CADC29DB4C,B228016AE8,012018,INS18A000197,2018-01-10,1801,49470.99,18,4452.39,4452.39,,0.0
5DA0527958,9460E90BF6,012018,ATS/JAN-18/6206,2018-01-19,2,2425.0,18,218.25,218.25,,0.0
5A4FC8F226,AA67FDC3A6,012018,04B045/20476,2018-01-11,1,41658.26,5,,,2082.91,5824.0
C15EA8D5A2,F13D0F42B5,012018,104295,2018-01-31,1801,22864.0,18,,,4115.52,0.0
48880B72AF,BA390531E4,012018,056/PUNJAB/17-18,2018-01-06,1,214719.71,18,19324.77,19324.77,0.0,0.0
A7D3CEE190,C078C43675,012018,GI3117006803,2018-01-13,1,50.0,18,,,9.0,0.0
D2D5838FE3,582806CDC2,012018,9918012472710191,2018-01-17,1,50000.0,5,,,2500.0,
7505EF1EFB,9E483718EF,012018,WSH/13899jal,2018-01-18,2801,1153.86,28,161.54,161.54,,0.0
2DCA4E61B2,5601FFF625,012018,PSI1801662,2018-01-11,1201,270000.0,12,,,32400.0,0.0
CADC29DB4C,23473A935F,012018,6439,2018-01-19,1801,1800.0,18,162.0,162.0,,0.0
C1C058DFB2,4954D8982D,012018,QACA1718/05715,2018-01-18,1801,21000.0,18,,,3780.0,0.0
2DCA4E61B2,96BCD7898D,012018,RBJ1718/GIS00926,2018-01-20,1,1183156.0,12,,,141978.72,0.0
776BBCB820,50A5472B7E,012018,11002166PB17014,2018-01-01,500,256650.6,5,,,12832.53,0.0
E7A5A47B46,EA4433ABA5,012018,PB0300001749,2018-01-31,1801,185057.94,18,16655.21,16655.21,,0.0
8381D0626D,5583DF2BB7,012018,192400053534,2018-01-12,1,186259.2,5,0.0,0.0,9312.96,0.0
A7D3CEE190,FE75D160C8,012018,1118840575,2018-01-09,1,1096417.89,12,,,131570.11,
39CBE490DA,3D32927D57,012018,39548969,2018-01-01,1,799.0,18,71.91,71.91,,0.0
A7D3CEE190,FE75D160C8,012018,1118840621,2018-01-23,1,1760460.72,12,,,211255.28,
B64AAF6835,FA8D45A223,012018,8953025090,2018-01-11,1,111484.25,28,0.0,0.0,31215.59,0.0
824D0342B8,87862601C2,012018,941114204,2018-01-01,2,533248.0,18,0.0,0.0,95984.64,0.0
7505EF1EFB,5B6249A8AE,012018,007/BI/17002350,2018-01-25,1801,5396.44,18,485.68,485.68,,0.0
776BBCB820,52AF782675,012018,FS497,2018-01-01,1801,2849.0,18,256.41,256.41,,0.0
79D06279B2,F4E73E7B86,012018,GST008/SER/17-18,2018-01-24,1,11000.0,18,,,1980.0,0.0
0F08B6DF08,4B57D7689F,012018,6661,2018-01-31,1800,7811.66,18,703.05,703.05,,
BE46B01E78,E2721895EA,012018,R/SER/1697/17-18,2018-01-03,1,97020.0,18,0.0,0.0,17463.6,0.0
446822C03B,21D79BDA25,012018,4017506659,2018-01-08,1800,217763.51,18,,,39197.43,0.0
CADC29DB4C,23473A935F,012018,6439,2018-01-19,2801,2065.0,28,289.1,289.1,,0.0
A688617A12,F887B76D41,012018,FGR/17/P/47278,2018-01-20,1,40000.0,28,0.0,0.0,11200.0,0.0
44C4210B8E,FF8FCB55FB,012018,DH741245,2018-01-10,2,45.0,18,,,8.1,0.0
C1C058DFB2,3FD3824118,012018,1783,2018-01-24,1800,22410.0,18,,,4033.8,
D549CF5003,E4C96EE5EF,012018,14790,2018-01-14,1,7600.0,18,684.0,684.0,,0.0
B64AAF6835,FA8D45A223,012018,8952031704,2018-01-16,1,81413.01,28,0.0,0.0,22795.64,0.0
E7A5A47B46,AACD64F8C9,012018,2567,2018-01-31,1801,20769.0,18,1869.21,1869.21,,0.0
B64AAF6835,FA8D45A223,012018,8953026659,2018-01-19,1,111252.75,28,0.0,0.0,31150.77,0.0
D2D5838FE3,A30F455C74,012018,GST-165,2018-01-22,1,809436.0,5,20235.9,20235.9,,0.0
7505EF1EFB,E22F57A538,012018,10006CA18V9606,2018-01-17,101,1525.0,18,137.25,137.25,0.0,0.0
0B1F7470CA,4EF3A1C979,012018,1115071523,2018-01-30,1,1514971.42,28,,,424192.0,
BE46B01E78,20CCA5CA31,012018,9001849056,2018-01-16,1801,2475055.08,18,,,445509.91,0.0
A5227F3731,98A3F643BE,012018,991,2018-01-02,501,4730.0,5,,,236.5,0.0
62DA42E293,E944881D4B,012018,IGST-539,2018-01-02,1,2662.5,5,,,133.13,0.0
D418B1AEB2,CFAD9C2042,012018,17-18/PB/G0680,2018-01-30,2,1260.0,18,113.4,113.4,,0.0
B64AAF6835,FA8D45A223,012018,8953024721,2018-01-09,1,67067.25,28,0.0,0.0,18778.83,0.0
824D0342B8,44488227D3,012018,7105000254,2018-01-06,501,2817000.0,5,,,140850.0,0.0
A5227F3731,FAB06B8D5F,012018,226489346,2018-01-19,1801,3500.0,18,315.0,315.0,,0.0
D2D5838FE3,7F13EC456F,012018,1439,2018-01-22,1,224180.64,18,20176.26,20176.26,,0.0
B017546699,6DDF330CD1,012018,0108728861,2018-01-17,1,1540025.0,28,0.0,0.0,431207.0,0.0
B64AAF6835,FA8D45A223,012018,8953026710,2018-01-19,1,108194.5,28,0.0,0.0,30294.46,0.0
B64AAF6835,FA8D45A223,012018,8952031566,2018-01-16,1,81413.01,28,0.0,0.0,22795.64,0.0
C44FFF7C7A,21D79BDA25,012018,4017507341,2018-01-26,1800,175500.78,18,,,31590.14,0.0
776BBCB820,B77A5168B0,012018,NDCPB0002054089,2018-01-03,1,240.0,18,21.6,21.6,0.0,0.0
A5227F3731,79AA2416B8,012018,LUD/17/TI/G1053,2018-01-09,1801,4554.0,18,409.86,409.86,,0.0
44C4210B8E,40C2156D88,012018,1935,2018-01-22,1201,26700.0,12,,,3204.0,0.0
B64AAF6835,FA8D45A223,012018,8953024869,2018-01-10,1,111778.75,28,0.0,0.0,31298.05,0.0
0FF6759AB7,EAEB4709CB,012018,4540077191,2018-01-08,1,794480.04,5,,,39724.0,
E7A5A47B46,2E112593CC,012018,31,2018-01-04,1800,13500.0,18,1215.0,1215.0,,
C0CDC4F754,D4158E88D3,012018,723,2018-01-05,1,15254.24,18,1372.88,1372.88,,0.0
7EC06C0F12,87DE9C0172,012018,1718F07SNL009088,2018-01-20,1,52500.0,12,,,6300.0,
F4E518B376,48BE3A00A8,012018,17-12689,2018-01-31,1801,27427.4,18,,,4936.93,0.0
824D0342B8,B99BEF4513,012018,HP1701005232,2018-01-10,1,89230.68,18,0.0,0.0,16061.52,0.0
C0CDC4F754,CA2B65EED4,012018,CHD7205516,2018-01-25,1,292.0,18,,,52.56,0.0
C1C058DFB2,3FD3824118,012018,1659,2018-01-11,1800,5000.0,18,,,900.0,
B64AAF6835,FA8D45A223,012018,8953023294,2018-01-01,1,114769.0,28,0.0,0.0,32135.32,0.0
776BBCB820,0F7D7CD530,012018,5396202345,2018-01-10,1,6284.96,18,,,1131.29,
